url;rating;score_authors;score_url_domain_ending;errors_grammar_spelling;score_errors;questions_text_per_sentence;score_tonality_questions_text;questions_title;score_tonality_questions_title;exclamations_text_per_sentence;score_tonality_exclamations_text;exclamations_title;score_tonality_exclamations_title;all_caps_text;score_tonality_all_caps_text;all_caps_title;score_tonality_all_caps_title;read_text_flesch_kincaid;read_text_flesch_read_ease;read_text_gunning_fog;read_text_smog;read_text_ari;read_text_coleman_liau;score_readability_text;read_title_flesch_kincaid;read_title_flesch_read_ease;read_title_gunning_fog;read_title_smog;read_title_ari;read_title_coleman_liau;score_readability_title;word_count_text;score_ls_word_count_text;word_count_title;score_ls_word_count_title;sentence_count;score_ls_sentence_count;ttr;score_ls_type_token_ratio;word_length_text;score_ls_word_length_text;word_length_title;score_ls_word_length_title;profanity;score_vocabulary_profanity;anger_word_count;anger_intensity;anticipation_word_count;anticipation_intensity;disgust_word_count;disgust_intensity;fear_word_count;fear_intensity;sadness_word_count;sadness_intensity;joy_word_count;joy_intensity;surprise_word_count;surprise_intensity;trust_word_count;trust_intensity;score_vocabulary_emotional_words;score_clickbait;links_count;score_links_external;sentiment_text_spacy;sentiment_text_vader;sentiment_text_fasttext_1;sentiment_text_fasttext_2;sentiment_text_fasttext_3;sentiment_text_fasttext_4;sentiment_text_fasttext_5;score_sentiment_polarity_text;sentiment_title_spacy;sentiment_title_vader;sentiment_title_fasttext_1;sentiment_title_fasttext_2;sentiment_title_fasttext_3;sentiment_title_fasttext_4;sentiment_title_fasttext_5;score_sentiment_polarity_title;score_sentiment_subjectivity
http://www.marieclaire.com/celebrity/a20194892/selena-gomez-secret-message-justin-bieber-back-to-you/;1.0000000000;1.0000000000;0.0000000000;0.0031369474;0.9504950495;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;8.8335238908;75.2193188282;11.5414106940;8.7008771255;11.3222923777;8.6340158567;0.7634015857;9.1400000000;56.2500000000;6.0000000000;3.0000000000;8.0500000000;9.6660153333;0.7050000000;288.0000000000;0.0000000000;15.0000000000;1.0000000000;12.0000000000;0.2800000000;0.5937500000;0.1875000000;4.4548611111;0.1137152778;4.6666666667;0.1666666667;0.0000000000;1.0000000000;3.0000000000;0.9990000000;11.0000000000;5.3610000000;2.0000000000;0.9300000000;3.0000000000;0.8340000000;3.0000000000;0.6260000000;6.0000000000;3.6250000000;1.0000000000;0.4840000000;10.0000000000;4.3980000000;0.8801597222;0.0000000000;2.0000000000;0.6666666667;0.2112046574;0.9759000000;0.0523569025;0.6576260924;0.2531509399;0.0123350155;0.0245810058;0.6570873639;0.0500000000;0.0000000000;0.0019660571;0.0016194747;0.9964430332;0.0000104364;0.0000110256;0.9993409724;0.4923227347
http://time.com/5047223/donald-trump-access-hollywood-tape-billy-bush/;1.0000000000;1.0000000000;0.0000000000;0.0027648769;0.9566473988;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;9.9443265306;64.4947210884;14.0446258503;12.1651513899;11.8505928086;10.1788862070;0.8944326531;3.6500000000;86.7050000000;4.0000000000;3.0000000000;6.1780000000;9.4637528000;0.2659000000;336.0000000000;0.0600000000;10.0000000000;1.0000000000;15.0000000000;0.4000000000;0.6398809524;0.2797619048;4.7559523810;0.1889880952;4.8000000000;0.2000000000;1.0000000000;0.6666666667;7.0000000000;3.5850000000;6.0000000000;3.4380000000;2.0000000000;0.6010000000;3.0000000000;1.1410000000;2.0000000000;0.6560000000;5.0000000000;1.9560000000;11.0000000000;5.0920000000;12.0000000000;5.5390000000;0.8690000000;1.0000000000;4.0000000000;1.0000000000;0.1294640545;-0.1489000000;0.0158012621;0.3751435876;0.4204481244;0.1744501591;0.0142068481;0.9899972966;0.0000000000;0.0000000000;0.0000200104;0.9992743134;0.0007356977;0.0000100009;0.0000100000;0.9999899965;0.5104352438
http://ew.com/movies/2017/02/26/bill-paxton-dead-celebrities-react/;1.0000000000;1.0000000000;0.0000000000;0.0054644809;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;1.0000000000;0.9000000000;0.0000000000;1.0000000000;8.4293103448;69.0633908046;9.8022988506;8.4772255751;10.1625287356;10.0405396207;0.7429310345;4.7909090909;80.3063636364;4.4000000000;3.0000000000;6.7636363636;9.8396344545;0.3790909091;172.0000000000;0.0000000000;11.0000000000;1.0000000000;9.0000000000;0.1600000000;0.7500000000;0.5000000000;4.7209302326;0.1802325581;4.8181818182;0.2045454545;0.0000000000;1.0000000000;6.0000000000;2.9620000000;9.0000000000;4.7090000000;4.0000000000;2.2260000000;8.0000000000;4.7490000000;14.0000000000;8.5390000000;14.0000000000;6.5580000000;6.0000000000;2.5860000000;12.0000000000;7.0710000000;0.5418604651;0.0000000000;4.0000000000;1.0000000000;0.1768518519;0.2500000000;0.0249336585;0.0474986248;0.0492875092;0.3475539088;0.5307763219;0.8147633399;0.5000000000;-0.1725000000;0.3919217885;0.5916095972;0.0013240988;0.0151276328;0.0000668285;0.8693371277;0.4889550265
http://www.usatoday.com/story/life/music/2014/10/29/taylor-swift-calls-out-record-label-pop-album-1989/18140569/;1.0000000000;1.0000000000;0.0000000000;0.0034203511;0.9645390071;0.0625000000;0.5833333333;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;7.2914285714;73.9560714286;11.2857142857;10.5000000000;8.3467857143;8.7578291071;0.6291428571;4.8300000000;78.2450000000;4.0000000000;3.0000000000;4.7650000000;7.6997975000;0.3765000000;272.0000000000;0.0000000000;10.0000000000;1.0000000000;16.0000000000;0.4400000000;0.6654411765;0.3308823529;4.6250000000;0.1562500000;4.5000000000;0.1250000000;0.0000000000;1.0000000000;4.0000000000;1.7650000000;8.0000000000;4.0610000000;1.0000000000;0.3980000000;10.0000000000;4.5580000000;4.0000000000;2.0630000000;10.0000000000;5.4510000000;5.0000000000;3.0790000000;14.0000000000;7.2590000000;0.7894558824;0.0000000000;0.0000000000;0.0000000000;0.2510710554;0.9883000000;0.0038697091;0.2248830646;0.4669886529;0.2977026999;0.0066058715;0.6709748065;0.0000000000;-0.0772000000;0.0000100041;0.0000438264;0.9999734163;0.0000127246;0.0000100000;0.9999933320;0.4751306165
http://people.com/home/jennifer-lopez-and-alex-rodriguez-flaunt-sweet-romance-and-matching-outfits-on-italy-vacation/;1.0000000000;1.0000000000;0.0000000000;0.0027879540;0.9562682216;0.0769230769;0.4871794872;0.0000000000;1.0000000000;0.0769230769;0.0000000000;0.0000000000;1.0000000000;2.0000000000;0.8000000000;0.0000000000;1.0000000000;10.9217647059;63.3417873303;12.9321266968;9.9614322134;13.5068642534;10.3573437588;0.9357343759;11.1300000000;29.5150000000;3.2000000000;3.0000000000;9.6525000000;14.3099292500;0.8652500000;336.0000000000;0.0600000000;7.0000000000;1.0000000000;13.0000000000;0.3200000000;0.6041666667;0.2083333333;4.7083333333;0.1770833333;6.7142857143;0.6785714286;0.0000000000;1.0000000000;3.0000000000;1.4570000000;17.0000000000;7.7730000000;0.0000000000;0.0000000000;3.0000000000;0.8760000000;3.0000000000;1.2650000000;32.0000000000;15.7200000000;7.0000000000;1.8750000000;27.0000000000;13.7400000000;0.7457976190;0.0000000000;4.0000000000;1.0000000000;0.2345052083;0.9962000000;0.0078306934;0.0648347214;0.3355421424;0.4346314669;0.1572110206;0.6141860953;0.0000000000;0.0000000000;0.3732663393;0.2054857910;0.4212777317;0.0000100226;0.0000101728;0.8755744960;0.5942708333
http://www.etonline.com/jennifer-lopez-serenades-alex-rodriguez-with-journeys-dont-stop-believin-107457;1.0000000000;1.0000000000;0.0000000000;0.0027572690;0.9567723343;0.0500000000;0.6666666667;0.0000000000;1.0000000000;0.1500000000;0.0000000000;0.0000000000;1.0000000000;4.0000000000;0.6000000000;0.0000000000;1.0000000000;7.6059005848;70.9890263158;10.4657309942;9.8190908485;9.5269298246;10.4412193246;0.6605900585;9.7400000000;46.6050000000;4.8000000000;3.0000000000;9.2975000000;12.6028070833;0.8297500000;337.0000000000;0.0616666667;10.0000000000;1.0000000000;20.0000000000;0.6000000000;0.6795252226;0.3590504451;4.8427299703;0.2106824926;6.5000000000;0.6250000000;0.0000000000;1.0000000000;1.0000000000;0.6670000000;15.0000000000;6.9130000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;2.0000000000;0.5250000000;27.0000000000;13.2970000000;1.0000000000;0.2580000000;23.0000000000;12.0170000000;0.8001364985;0.0000000000;1.0000000000;0.3333333333;0.1403787879;0.9929000000;0.0020618145;0.1142456308;0.8092132807;0.0711376071;0.0033917816;0.6695821346;0.0000000000;0.2235000000;0.0000100418;0.0032008954;0.0000464435;0.9967826009;0.0000100105;0.9999933159;0.5563888889
http://www.theguardian.com/science/brain-flapping/2015/nov/04/robin-williams-depression-and-dementia-the-clinical-picture;1.0000000000;1.0000000000;0.0000000000;0.0007635216;0.9765441751;0.1587301587;0.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;1.0000000000;0.9000000000;0.0000000000;1.0000000000;10.9963864692;53.3162771003;14.6411343399;12.9283144879;11.8829194493;11.3665518605;0.9996386469;12.6050000000;18.9400000000;18.2000000000;12.4868329805;13.1850000000;18.7198175000;1.0000000000;1271.0000000000;1.0000000000;8.0000000000;1.0000000000;63.0000000000;1.0000000000;0.4232887490;0.0000000000;5.0519276161;0.2629819040;6.5000000000;0.6250000000;0.0000000000;1.0000000000;30.0000000000;12.8940000000;27.0000000000;13.6180000000;21.0000000000;11.7940000000;92.0000000000;48.9060000000;81.0000000000;52.1740000000;17.0000000000;7.2970000000;12.0000000000;5.1150000000;49.0000000000;27.2440000000;0.7182659323;0.0000000000;24.0000000000;1.0000000000;0.0896328042;-0.9979000000;0.0014735174;0.8998757601;0.0323398486;0.0663255379;0.0000353555;0.6675637090;0.0000000000;-0.5719000000;0.9693928957;0.0293286741;0.0013058924;0.0000102970;0.0000122270;0.6289316258;0.5025708995
http://www.dailymail.co.uk/news/article-3373403/Lawyer-defends-bankrupt-Teresa-Giudice-s-90-000-Lexus-gift-photos-arriving-home-jail-reuniting-husband-children.html;1.0000000000;1.0000000000;0.0000000000;0.0003584902;0.9646971386;0.0322580645;0.7849462366;0.0000000000;1.0000000000;0.0645161290;0.0000000000;0.0000000000;1.0000000000;7.0000000000;0.3000000000;0.0000000000;1.0000000000;11.9128058741;62.0718807579;15.2210747974;11.7251952562;14.5256566133;9.7101144702;0.8710114470;3.3557142857;95.9392857143;5.6000000000;3.0000000000;5.0828571429;6.4452015714;0.2355714286;2679.0000000000;1.0000000000;12.0000000000;1.0000000000;93.0000000000;1.0000000000;0.3833519970;0.0000000000;4.6330720418;0.1582680105;5.0833333333;0.2708333333;0.0000000000;1.0000000000;79.0000000000;31.3790000000;65.0000000000;34.4160000000;32.0000000000;11.7670000000;69.0000000000;30.2440000000;68.0000000000;29.4190000000;159.0000000000;85.7510000000;30.0000000000;10.6120000000;98.0000000000;49.4970000000;0.7886636805;1.0000000000;3.0000000000;1.0000000000;0.1110980005;0.9991000000;0.0364859700;0.7020638585;0.1948073357;0.0644524992;0.0022403838;0.6543578821;0.0000000000;-0.1779000000;0.0360990725;0.9331694841;0.0307583697;0.0000124852;0.0000105384;0.9879634630;0.5526608345
http://www.newidea.com.au/brad-pitt-jennifer-aniston-move-in-together-angelina-jolie-furious;1.0000000000;1.0000000000;0.0000000000;0.0035575509;0.9818840580;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.2500000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;8.8492343173;71.8413299508;13.1661746617;11.3666002653;11.3608179582;9.7280828155;0.7849234317;8.5415384615;56.9784615385;8.2769230769;8.4772255751;6.8084615385;9.0610252308;0.7276923077;264.0000000000;0.0000000000;12.0000000000;1.0000000000;12.0000000000;0.2800000000;0.5568181818;0.1136363636;4.7121212121;0.1780303030;5.0833333333;0.2708333333;0.0000000000;1.0000000000;3.0000000000;2.0150000000;6.0000000000;3.0470000000;2.0000000000;0.8670000000;4.0000000000;1.2960000000;8.0000000000;3.6800000000;21.0000000000;10.9240000000;3.0000000000;1.0230000000;15.0000000000;8.1240000000;0.7653333333;0.0000000000;0.0000000000;0.0000000000;0.0676812771;0.9660000000;0.0152190281;0.4795314372;0.0486354120;0.3705276251;0.0861364752;0.6555481656;0.0000000000;-0.5719000000;0.0000100031;0.0000100683;0.0000100090;0.9990628362;0.0009571098;0.9517442957;0.6148809524
http://radaronline.com/exclusives/2018/06/britney-spears-meltdown-kevin-federline-sam-asghari/;1.0000000000;1.0000000000;0.0000000000;0.0028793069;0.9703264095;0.1176470588;0.2156862745;1.0000000000;0.0000000000;0.1176470588;0.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;7.0932093689;78.6774789916;10.4159485071;9.2308530244;8.6898748436;8.1914253860;0.6093209369;3.2834615385;83.0990384615;2.6000000000;3.0000000000;6.0946153846;9.9511542308;0.2283461538;326.0000000000;0.0433333333;11.0000000000;1.0000000000;17.0000000000;0.4800000000;0.6503067485;0.3006134969;4.3895705521;0.0973926380;6.2727272727;0.5681818182;0.0000000000;1.0000000000;9.0000000000;3.9300000000;17.0000000000;8.5960000000;6.0000000000;1.8920000000;12.0000000000;5.6610000000;8.0000000000;4.0520000000;14.0000000000;6.5140000000;6.0000000000;1.6800000000;11.0000000000;5.0310000000;0.7708220859;0.0000000000;0.0000000000;0.0000000000;-0.0081883117;-0.9819000000;0.1087500080;0.8119494915;0.0269594546;0.0494163260;0.0029746997;0.6414917641;-0.0500000000;-0.5859000000;0.2222956270;0.7597531676;0.0179805942;0.0000106679;0.0000100000;0.8686314577;0.4642943723
